"applicationdate","creationdate","status","id","applicationno","tenantid","edcrnumber","status-2","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate","applicationdate-2","businessservice","accountid","reworkhistory","isrevisionapplication"
"25-07-2022","23-07-2022","APPROVAL_INPROGRESS","a19f8958-2ccd-44f1-8ac2-9cede247427d","BP-BMC-2022-07-23-006469","od.bhubaneswar","DCR72022QMO5D","APPROVAL_INPROGRESS","d82c7248-e04b-4c4b-9f22-fad3258b1aa9","{""fieldinspection_pending"": [{""date"": ""2022-08-02"", ""docs"": [{""fileName"": ""006469.pdf"", ""fileStore"": ""1f4f1ee4-c6f1-412d-8dcd-994b9c2852a1"", ""fileStoreId"": ""1f4f1ee4-c6f1-412d-8dcd-994b9c2852a1"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659948315248}}, {""fileName"": ""IMG-20220707-WA0011.jpg"", ""fileStore"": ""026ed8f3-e08d-41e9-9279-e80cf9cf9b4c"", ""fileStoreId"": ""026ed8f3-e08d-41e9-9279-e80cf9cf9b4c"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659948363672}}, {""fileName"": ""IMG-20220802-WA0000.jpg"", ""fileStore"": ""ce02dad3-cf2c-48bc-9f28-18d878251093"", ""fileStoreId"": ""ce02dad3-cf2c-48bc-9f28-18d878251093"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659948394844}}, {""fileName"": ""IMG-20220802-WA0005.jpg"", ""fileStore"": ""e2f4f3b2-86d8-47d5-828c-5ba391d9e866"", ""fileStoreId"": ""e2f4f3b2-86d8-47d5-828c-5ba391d9e866"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659948429450}}, {""fileName"": ""IMG-20220802-WA0000.jpg"", ""fileStore"": ""5ec67e7a-f387-4967-bd30-8e64c7b1e10e"", ""fileStoreId"": ""5ec67e7a-f387-4967-bd30-8e64c7b1e10e"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659948451072}}], ""time"": ""11:20"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1658552632513,1659948470189,NULL,0,1658731500813,"BPA1","0ab33c0f-8b61-47c1-8ac0-72087784baef","null",False
"23-07-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","62d69a65-1a39-402a-81a7-9509eeee905a","BP-BMC-2022-07-23-006470","od.bhubaneswar","DCR72022FCJOH","FIELDINSPECTION_INPROGRESS","b80219b6-228b-4b7b-89f4-84698436c22f","null","2173a317-0ee2-4564-9ca8-5066ffabfdab","2173a317-0ee2-4564-9ca8-5066ffabfdab",1658553130437,1658740065781,NULL,0,1658582055604,"BPA1","2173a317-0ee2-4564-9ca8-5066ffabfdab","null",NULL
"23-07-2022","23-07-2022","DOC_VERIFICATION_INPROGRESS","7473029a-855c-47e2-ba50-6e5ab2c99a0d","BP-CTC-2022-07-23-006471","od.cuttack","DCR72022BNBFE","DOC_VERIFICATION_INPROGRESS","9c24378e-ee3d-416d-9787-a4275fb813a8","null","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed",1658557378482,1658558452432,NULL,0,1658558505838,"BPA1","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","null",NULL
"23-07-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","906e0cbe-856e-4ad0-910d-b461f90c1e8c","BP-BMC-2022-07-23-006472","od.bhubaneswar","DCR72022HTEC9","FIELDINSPECTION_INPROGRESS","a0a0b693-055e-4146-8829-f7999892f604","null","a3592dd9-525e-46f2-9cf8-4b7dd3a9e187","a3592dd9-525e-46f2-9cf8-4b7dd3a9e187",1658557564899,1658929130211,NULL,0,1658564448186,"BPA2","a3592dd9-525e-46f2-9cf8-4b7dd3a9e187","null",NULL
"28-07-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","be31e4c3-3499-42c4-b9f5-e14db7117e5b","BP-BMC-2022-07-23-006480","od.bhubaneswar","DCR720229E3EK","FIELDINSPECTION_INPROGRESS","213d05b3-8986-4a25-8554-a5fa0cb51988","{""remarks"": ""OK"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY""}","de3477e2-6c7d-49a3-b10c-80ee9660d27a","de3477e2-6c7d-49a3-b10c-80ee9660d27a",1658569463169,1659683146690,NULL,0,1658995467200,"BPA2","de3477e2-6c7d-49a3-b10c-80ee9660d27a","null",False
"23-07-2022","23-07-2022","DOC_VERIFICATION_INPROGRESS","b8f8b5a3-8804-4912-8822-c19f4c595b5c","BP-SMB-2022-07-23-006481","od.sambalpur","DCR72022JI8OK","DOC_VERIFICATION_INPROGRESS","8ce7857a-ce29-4db5-b264-aeabe9e28833","null","74f05717-56d7-40d3-a07a-292b257cc0e4","74f05717-56d7-40d3-a07a-292b257cc0e4",1658569767525,1658570938052,NULL,0,1658571023111,"BPA1","74f05717-56d7-40d3-a07a-292b257cc0e4","null",NULL
"04-08-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","844f2289-532f-4075-8f04-4f6bea4245dc","BP-BDA-2022-07-23-006482","od.bhubaneswardevelopmentauthority","DCR72022OUKPY","FIELDINSPECTION_INPROGRESS","359942d4-da50-474d-b657-eef72f7f09bb","null","a3592dd9-525e-46f2-9cf8-4b7dd3a9e187","a3592dd9-525e-46f2-9cf8-4b7dd3a9e187",1658570388958,1659596286598,NULL,0,1659591812967,"BPA2","a3592dd9-525e-46f2-9cf8-4b7dd3a9e187","null",False
"26-07-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","030c5603-c6cc-46cf-a534-92de34cfe1f0","BP-BMC-2022-07-23-006483","od.bhubaneswar","DCR72022U0TZ6","FIELDINSPECTION_INPROGRESS","12ab77b8-f6f8-4ce2-a239-385953647fa8","{""remarks"": ""OK"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY""}","de3477e2-6c7d-49a3-b10c-80ee9660d27a","de3477e2-6c7d-49a3-b10c-80ee9660d27a",1658570436845,1658929156672,NULL,0,1658822992883,"BPA2","de3477e2-6c7d-49a3-b10c-80ee9660d27a","null",NULL
"04-08-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","fa90b602-774e-47cd-bca7-13b130cc03cd","BP-BMC-2022-07-23-006484","od.bhubaneswar","DCR72022B2PWV","FIELDINSPECTION_INPROGRESS","fee962c0-c6c1-4ba5-948e-8b138c2eb712","null","542a79cf-fd8d-44d2-b9be-0869a4f4c7b3","542a79cf-fd8d-44d2-b9be-0869a4f4c7b3",1658571931250,1659683619515,NULL,0,1659595637656,"BPA1","542a79cf-fd8d-44d2-b9be-0869a4f4c7b3","null",False
"28-07-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","48fb44eb-2da2-42d1-b0e6-d5ac94fda944","BP-BDA-2022-07-23-006485","od.bhubaneswardevelopmentauthority","DCR72022QQ0AY","FIELDINSPECTION_INPROGRESS","27945686-5c33-4845-baa0-178d6d27b779","null","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1658572369032,1658990613744,NULL,0,1658974462434,"BPA1","0ab33c0f-8b61-47c1-8ac0-72087784baef","null",NULL
"01-01-1970","23-07-2022","CITIZEN_APPROVAL_INPROCESS","e44a6f53-537c-4ae2-9661-2ddd3f8c9682","BP-BDA-2022-07-23-006487","od.bhubaneswardevelopmentauthority","DCR72022E1ZEX","CITIZEN_APPROVAL_INPROCESS","067f782f-50ef-417b-83a2-f51746cc6415","null","9fa1213a-aa8f-4e24-acb6-356bbdb88468","9fa1213a-aa8f-4e24-acb6-356bbdb88468",1658583454877,1658728447205,NULL,0,0,"BPA2","9fa1213a-aa8f-4e24-acb6-356bbdb88468","null",NULL
"23-07-2022","23-07-2022","CITIZEN_ACTION_PENDING_AT_DOC_VERIF","2c6a516e-9b7e-45db-a112-f93e5e25ead5","BP-CTC-2022-07-23-006488","od.cuttack","DCR72022ZMSEQ","CITIZEN_ACTION_PENDING_AT_DOC_VERIF","a3ba4896-9588-4794-a31f-8edf3ac63b7f","null","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed",1658591016121,1660630703538,NULL,0,1658591374804,"BPA1","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","null",False
"26-07-2022","23-07-2022","FIELDINSPECTION_INPROGRESS","5e836ec2-e236-41a5-97fa-e2cc2628617f","BP-BMC-2022-07-23-006489","od.bhubaneswar","DCR72022JI4MS","FIELDINSPECTION_INPROGRESS","e351e3dd-682d-470e-8765-8379bc88383b","{""remarks"": ""PROPOSED  G+2  RESIDENTIAL  BUILDING FOR  PURNABASI GOUDA , \nOVER PLOT NO : 1038/6170/7371,\nUNDER KHATA NO: 1133/7375 \nMOUZA:JAGAMARA\n ,TAHASIL: BHUBANESWAR,  \nP.S: NEW CAPITAL ,DIST:KHURDHA \n"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""registrationDetails"": ""PROPOSED  G+2  RESIDENTIAL  BUILDING FOR  PURNABASI GOUDA , \nOVER PLOT NO : 1038/6170/7371,\nUNDER KHATA NO: 1133/7375 \nMOUZA:JAGAMARA\n ,TAHASIL: BHUBANESWAR,  \nP.S: NEW CAPITAL ,DIST:KHURDHA ""}","bb616f61-df6a-4595-be55-7386098a69c6","bb616f61-df6a-4595-be55-7386098a69c6",1658596877572,1658929178040,NULL,0,1658807692688,"BPA1","bb616f61-df6a-4595-be55-7386098a69c6","null",NULL
"29-07-2022","23-07-2022","PENDING_SANC_FEE_PAYMENT","3fd5cb4c-621b-470d-9be8-27ba6d30d375","BP-CTC-2022-07-23-006490","od.cuttack","DCR82022WCGMU","PENDING_SANC_FEE_PAYMENT","63799a47-906a-4b81-845c-3349d8a1c713","{""sanctionFeeCardEnabled"": true, ""fieldinspection_pending"": [{""date"": ""2022-07-27"", ""docs"": [{""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.58 AM.jpeg"", ""fileStore"": ""f7cf4099-53a2-4cae-b8b8-f0af9e655976"", ""fileStoreId"": ""f7cf4099-53a2-4cae-b8b8-f0af9e655976"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089837075}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.57 AM (1).jpeg"", ""fileStore"": ""37fab603-c771-4bfb-b5af-5d1ccb18b1a6"", ""fileStoreId"": ""37fab603-c771-4bfb-b5af-5d1ccb18b1a6"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089837148}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.57 AM.jpeg"", ""fileStore"": ""a8d62a91-e6db-440c-b758-fa2c14af33a1"", ""fileStoreId"": ""a8d62a91-e6db-440c-b758-fa2c14af33a1"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089837201}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.58 AM (1).jpeg"", ""fileStore"": ""b94fb27b-468b-4f45-bf14-301176b17774"", ""fileStoreId"": ""b94fb27b-468b-4f45-bf14-301176b17774"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089837255}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.56 AM.jpeg"", ""fileStore"": ""65cdd7fb-6de0-4325-8f5f-bd67b53bf368"", ""fileStoreId"": ""65cdd7fb-6de0-4325-8f5f-bd67b53bf368"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089837306}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.55 AM.jpeg"", ""fileStore"": ""7993c2bb-95a8-4d86-b596-5a8d15498184"", ""fileStoreId"": ""7993c2bb-95a8-4d86-b596-5a8d15498184"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089837357}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.58 AM (1).jpeg"", ""fileStore"": ""4c0c26be-00d2-4bf2-86b8-69665506e2d1"", ""fileStoreId"": ""4c0c26be-00d2-4bf2-86b8-69665506e2d1"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089842533}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.58 AM.jpeg"", ""fileStore"": ""dc2f8d0f-8a10-41ee-9abe-aa7d6bf96821"", ""fileStoreId"": ""dc2f8d0f-8a10-41ee-9abe-aa7d6bf96821"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089842627}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.57 AM.jpeg"", ""fileStore"": ""a3fc9b26-2ddd-45cc-b8f2-f5a00a7f9516"", ""fileStoreId"": ""a3fc9b26-2ddd-45cc-b8f2-f5a00a7f9516"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089846808}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.57 AM (1).jpeg"", ""fileStore"": ""a886cd7c-0604-48f6-9d9f-956cfbdaaf1b"", ""fileStoreId"": ""a886cd7c-0604-48f6-9d9f-956cfbdaaf1b"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089846895}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.55 AM.jpeg"", ""fileStore"": ""0bbe3ecc-763b-4783-a318-02ba43c7f2aa"", ""fileStoreId"": ""0bbe3ecc-763b-4783-a318-02ba43c7f2aa"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089851860}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.56 AM.jpeg"", ""fileStore"": ""6cc96203-97dc-4a4a-9c5a-8e97b7c31078"", ""fileStoreId"": ""6cc96203-97dc-4a4a-9c5a-8e97b7c31078"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089852083}}, {""fileName"": ""WhatsApp Image 2022-07-20 at 8.52.57 AM (1).jpeg"", ""fileStore"": ""bae89022-fa3c-495d-b2e6-f3decedcadc7"", ""fileStoreId"": ""bae89022-fa3c-495d-b2e6-f3decedcadc7"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1659089855911}}], ""time"": ""10:00"", ""questions"": [{""value"": ""YES"", ""remarks"": ""ok"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}], ""sanctionFeeAdjustmentAmount"": ""26000"", ""modificationReasonSanctionFeeAdjustmentAmount"": ""1% of Benchmark value for regularisation of sub divisional lay out""}","7df76f4c-09f6-454c-8296-62d2d650e763","7df76f4c-09f6-454c-8296-62d2d650e763",1658600749733,1659686601509,NULL,0,1659089506765,"BPA1","7df76f4c-09f6-454c-8296-62d2d650e763","{""edcrHistory"": [{""edcrnumber"": ""DCR72022T65EG"", ""createdtime"": 1659635489292}]}",False
"24-07-2022","24-07-2022","PENDING_SANC_FEE_PAYMENT","6bdee4c3-dce6-4e91-b117-73edaf244878","BP-CTC-2022-07-24-006491","od.cuttack","DCR72022DGI4N","PENDING_SANC_FEE_PAYMENT","ac02c27c-2ba3-41ce-ae33-1e1fe24e53d9","{""fieldinspection_pending"": [{""date"": ""2022-08-16"", ""docs"": [{""fileName"": ""WhatsApp Image 2022-08-16 at 1.24.45 PM.jpeg"", ""fileStore"": ""75f71e25-ade0-4111-a26b-55734ee456ee"", ""fileStoreId"": ""75f71e25-ade0-4111-a26b-55734ee456ee"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660717953743}}, {""fileName"": ""WhatsApp Image 2022-08-16 at 1.25.00 PM.jpeg"", ""fileStore"": ""e77a4c06-047a-4261-8567-79ac12628ac6"", ""fileStoreId"": ""e77a4c06-047a-4261-8567-79ac12628ac6"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660717953821}}, {""fileName"": ""WhatsApp Image 2022-08-01 at 1.47.47 PM.jpeg"", ""fileStore"": ""098ef9c9-9e15-4d68-9366-6fb6133e34c6"", ""fileStoreId"": ""098ef9c9-9e15-4d68-9366-6fb6133e34c6"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660717953870}}, {""fileName"": ""WhatsApp Image 2022-08-16 at 3.11.01 PM.jpeg"", ""fileStore"": ""dd75371d-00ea-459d-8086-a629e2f66b7f"", ""fileStoreId"": ""dd75371d-00ea-459d-8086-a629e2f66b7f"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660717958838}}, {""fileName"": ""WhatsApp Image 2022-08-16 at 3.11.00 PM.jpeg"", ""fileStore"": ""0975ea1c-560e-4585-a0da-b4e9f3da2296"", ""fileStoreId"": ""0975ea1c-560e-4585-a0da-b4e9f3da2296"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660717963514}}, {""fileName"": ""WhatsApp Image 2022-08-16 at 3.10.58 PM (1).jpeg"", ""fileStore"": ""3e36450d-3e8c-4bb8-b175-d8ab9df59338"", ""fileStoreId"": ""3e36450d-3e8c-4bb8-b175-d8ab9df59338"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660717971096}}, {""fileName"": ""WhatsApp Image 2022-08-16 at 3.10.58 PM.jpeg"", ""fileStore"": ""326f6311-0bb3-46b1-9c7c-1bce2e877940"", ""fileStoreId"": ""326f6311-0bb3-46b1-9c7c-1bce2e877940"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660717974866}}], ""time"": ""11:00"", ""questions"": [{""value"": ""YES"", ""remarks"": ""ok"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed",1658638013469,1660718516746,NULL,0,1658664054156,"BPA1","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","null",False
"15-08-2022","24-07-2022","APP_L1_VERIFICATION_INPROGRESS","0e74b200-1e2c-45e3-abca-f7f6accb97e0","BP-BMC-2022-07-24-006495","od.bhubaneswar","DCR72022U1Y9P","APP_L1_VERIFICATION_INPROGRESS","616653f8-d081-401e-942d-de3a22f9ce48","{""fieldinspection_pending"": [{""date"": ""2022-08-17"", ""docs"": [{""fileName"": ""S.6495.pdf"", ""fileStore"": ""9af6aa17-39eb-467a-af46-eeedb4ab2056"", ""fileStoreId"": ""9af6aa17-39eb-467a-af46-eeedb4ab2056"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660761872185}}, {""fileName"": ""1658670115929Site Photo.jpeg"", ""fileStore"": ""73c1fc8d-c5ea-4ac8-940a-6f2165364ec1"", ""fileStoreId"": ""73c1fc8d-c5ea-4ac8-940a-6f2165364ec1"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660762600815}}, {""fileName"": ""1658670115929Site Photo.jpeg"", ""fileStore"": ""e1b87777-6537-4b06-b439-0c44e94c401c"", ""fileStoreId"": ""e1b87777-6537-4b06-b439-0c44e94c401c"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660762699109}}, {""fileName"": ""1658670115929Site Photo.jpeg"", ""fileStore"": ""2cd1ff81-1dcd-4c2c-bd3b-2c6daaf06e91"", ""fileStoreId"": ""2cd1ff81-1dcd-4c2c-bd3b-2c6daaf06e91"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660762752170}}, {""fileName"": ""1658670115929Site Photo.jpeg"", ""fileStore"": ""fb99cae7-a397-43ab-bf4e-43a6fa4f9a3a"", ""fileStoreId"": ""fb99cae7-a397-43ab-bf4e-43a6fa4f9a3a"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1660762858111}}], ""time"": ""03:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1658669682381,1660762945815,NULL,0,1660546341949,"BPA2","0ab33c0f-8b61-47c1-8ac0-72087784baef","null",False
"25-07-2022","24-07-2022","DOC_VERIFICATION_INPROGRESS","fa958f21-1022-45e7-914d-46d7697ec55a","BP-CTC-2022-07-24-006497","od.cuttack","DCR72022SALTC","DOC_VERIFICATION_INPROGRESS","fe51510c-0b2a-46df-8c15-8ba27be7ef03","null","8b1baf75-38e1-4bbb-88c3-d9cc21204235","8b1baf75-38e1-4bbb-88c3-d9cc21204235",1658685639204,1658690020303,NULL,0,1658736003594,"BPA1","8b1baf75-38e1-4bbb-88c3-d9cc21204235","null",NULL
"01-01-1970","25-07-2022","PENDING_APPL_FEE","915ae9d4-a70f-40d6-a398-3b9d34c56672","BP-CTC-2022-07-25-006498","od.cuttack","DCR72022SGRAH","PENDING_APPL_FEE","8cf1608a-9e0f-4c48-8646-d121a4a5fecd","null","8b1baf75-38e1-4bbb-88c3-d9cc21204235","8b1baf75-38e1-4bbb-88c3-d9cc21204235",1658691893291,1658694188502,NULL,0,0,"BPA1","8b1baf75-38e1-4bbb-88c3-d9cc21204235","null",NULL
"01-01-1970","25-07-2022","INPROGRESS","878d161f-a168-4a87-a615-914b879faa19","BP-SMB-2022-07-25-006500","od.sambalpur","DCR720220SA31","INPROGRESS","4b3fc3f8-9e25-46bc-a459-424631873fb0","null","c292ce79-8669-4135-ae18-ad41cdd7f285","c292ce79-8669-4135-ae18-ad41cdd7f285",1658722380469,1658723582876,NULL,0,0,"BPA1","c292ce79-8669-4135-ae18-ad41cdd7f285","null",NULL
"25-07-2022","25-07-2022","DOC_VERIFICATION_INPROGRESS","25daac9c-886a-46e7-9652-8e532f7cf873","BP-SMB-2022-07-25-006501","od.sambalpur","DCR72022HOH8Q","DOC_VERIFICATION_INPROGRESS","ca717e82-a222-4659-8c3e-a69c605a8d80","null","c292ce79-8669-4135-ae18-ad41cdd7f285","c292ce79-8669-4135-ae18-ad41cdd7f285",1658724119507,1658726053155,NULL,0,1658726269051,"BPA1","c292ce79-8669-4135-ae18-ad41cdd7f285","null",NULL
"01-01-1970","25-07-2022","INPROGRESS","0b221c1b-5ab8-434d-8bb7-2a790d693218","BP-BMC-2022-07-25-006502","od.bhubaneswar","DCR72022EPNDM","INPROGRESS","96a696c4-9207-454f-a113-72e3e46004ed","null","cb634ada-ad0a-492c-9321-685822694169","cb634ada-ad0a-492c-9321-685822694169",1658727505514,1658777729762,NULL,0,0,"BPA1","cb634ada-ad0a-492c-9321-685822694169","null",NULL
